QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Quez Watkins (13357440),Quez Watkins,13357440,WR/FLEX/S-FLEX,4800,USM@BAMA 09/21/2019 12:00PM ET,USM,42.9
,,,,,,,,,WR,Jaylen Waddle (13357472),Jaylen Waddle,13357472,WR/FLEX/S-FLEX,4800,USM@BAMA 09/21/2019 12:00PM ET,BAMA,7.97
,,,,,,,,,WR,Kendrick Rogers (13357460),Kendrick Rogers,13357460,WR/FLEX/S-FLEX,4800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,9.17
,,,,,,,,,WR,Camron Buckley (13357466),Camron Buckley,13357466,WR/FLEX/S-FLEX,4800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,6.5
,,,,,,,,,WR,Josh Hammond (13357446),Josh Hammond,13357446,WR/FLEX/S-FLEX,4800,TENN@UF 09/21/2019 12:00PM ET,UF,11.83
,,,,,,,,,WR,Marquez Callaway (13357452),Marquez Callaway,13357452,WR/FLEX/S-FLEX,4800,TENN@UF 09/21/2019 12:00PM ET,TENN,11.23
,,,,,,,,,QB,Dakereon Joyner (13357455),Dakereon Joyner,13357455,QB/S-FLEX,4800,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,6.07
,,,,,,,,,RB,Jerrion Ealy (13357443),Jerrion Ealy,13357443,RB/FLEX/S-FLEX,4800,CAL@MISS 09/21/2019 12:00PM ET,MISS,10.17
,,,,,,,,,WR,Kekoa Crawford (13357469),Kekoa Crawford,13357469,WR/FLEX/S-FLEX,4800,CAL@MISS 09/21/2019 12:00PM ET,CAL,11.2
,,,,,,,,,RB,Richard Newton (13357449),Richard Newton,13357449,RB/FLEX/S-FLEX,4800,UW@BYU 09/21/2019 03:30PM ET,UW,13.4
,,,,,,,,,RB,Otis Anderson (13357457),Otis Anderson,13357457,RB/FLEX/S-FLEX,4800,UCF@PITT 09/21/2019 03:30PM ET,UCF,14.1
,,,,,,,,,WR,Bennett Skowronek (13357463),Bennett Skowronek,13357463,WR/FLEX/S-FLEX,4800,MSU@NW 09/21/2019 12:00PM ET,NW,10
,,,,,,,,,WR,Tim Jones (13357475),Tim Jones,13357475,WR/FLEX/S-FLEX,4600,USM@BAMA 09/21/2019 12:00PM ET,USM,9.4
,,,,,,,,,RB,Brian Robinson Jr. (13357507),Brian Robinson Jr.,13357507,RB/FLEX/S-FLEX,4600,USM@BAMA 09/21/2019 12:00PM ET,BAMA,8
,,,,,,,,,RB,Kam Martin (13357490),Kam Martin,13357490,RB/FLEX/S-FLEX,4600,AUB@TA&M 09/21/2019 03:30PM ET,AUB,6.83
,,,,,,,,,RB,Jacob Kibodi (13357501),Jacob Kibodi,13357501,RB/FLEX/S-FLEX,4600,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,10.5
,,,,,,,,,RB,Mon Denson (13357481),Mon Denson,13357481,RB/FLEX/S-FLEX,4600,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,20.8
,,,,,,,,,RB,Marcel Dancy (13357484),Marcel Dancy,13357484,RB/FLEX/S-FLEX,4600,CAL@MISS 09/21/2019 12:00PM ET,CAL,10.73
,,,,,,,,,WR,Nikko Remigio (13357496),Nikko Remigio,13357496,WR/FLEX/S-FLEX,4600,CAL@MISS 09/21/2019 12:00PM ET,CAL,11.1
,,,,,,,,,QB,Jacob Sirmon (13357499),Jacob Sirmon,13357499,QB/S-FLEX,4600,UW@BYU 09/21/2019 03:30PM ET,UW,0.09
,,,,,,,,,WR,Tre'Shaun Harrison (13357504),Tre'Shaun Harrison,13357504,WR/FLEX/S-FLEX,4600,UL@FSU 09/21/2019 03:30PM ET,FSU,8.05
,,,,,,,,,WR,Marlon Williams (13357487),Marlon Williams,13357487,WR/FLEX/S-FLEX,4600,UCF@PITT 09/21/2019 03:30PM ET,UCF,11.35
,,,,,,,,,RB,Elijah Collins (13357478),Elijah Collins,13357478,RB/FLEX/S-FLEX,4600,MSU@NW 09/21/2019 12:00PM ET,MSU,13.33
,,,,,,,,,WR,Jalen Nailor (13357510),Jalen Nailor,13357510,WR/FLEX/S-FLEX,4600,MSU@NW 09/21/2019 12:00PM ET,MSU,3.5
,,,,,,,,,RB,Nakia Watson (13357493),Nakia Watson,13357493,RB/FLEX/S-FLEX,4600,MICH@WISC 09/21/2019 12:00PM ET,WISC,11.45
,,,,,,,,,QB,Tate Whatley (13357519),Tate Whatley,13357519,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0.8
,,,,,,,,,QB,Marcelo Rodriguez (13357521),Marcelo Rodriguez,13357521,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0
,,,,,,,,,QB,Chandler Rogers (13357523),Chandler Rogers,13357523,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0
,,,,,,,,,QB,Jason Goldstein (13357525),Jason Goldstein,13357525,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0
,,,,,,,,,QB,Jaden Johnson (13357527),Jaden Johnson,13357527,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0
,,,,,,,,,QB,L.J. Leonard (13357529),L.J. Leonard,13357529,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,USM,0
,,,,,,,,,QB,Braxton Barker (13357531),Braxton Barker,13357531,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,BAMA,0
,,,,,,,,,QB,Taulia Tagovailoa (13357533),Taulia Tagovailoa,13357533,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,BAMA,0
,,,,,,,,,QB,Paul Tyson (13357535),Paul Tyson,13357535,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,BAMA,0
,,,,,,,,,QB,Jayden George (13357537),Jayden George,13357537,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,BAMA,0
,,,,,,,,,QB,Stone Hollenbach (13357539),Stone Hollenbach,13357539,QB/S-FLEX,4500,USM@BAMA 09/21/2019 12:00PM ET,BAMA,0
,,,,,,,,,QB,Cord Sandberg (13357554),Cord Sandberg,13357554,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,AUB,0.4
,,,,,,,,,QB,Wil Appleton (13357556),Wil Appleton,13357556,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,AUB,0
,,,,,,,,,QB,James Foster (13357656),James Foster,13357656,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,2.7
,,,,,,,,,QB,Zach Calzada (13357658),Zach Calzada,13357658,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,5.52
,,,,,,,,,QB,Reinard Britz (13357660),Reinard Britz,13357660,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Alex Fernandes (13357662),Alex Fernandes,13357662,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Jake Smith (13357664),Jake Smith,13357664,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Colton Taylor (13357666),Colton Taylor,13357666,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,WR,Trevon Grimes (13357551),Trevon Grimes,13357551,WR/FLEX/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,UF,6.53
,,,,,,,,,QB,Luke Matthews (13357570),Luke Matthews,13357570,QB/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,UF,0
,,,,,,,,,QB,Jack Ruskell (13357572),Jack Ruskell,13357572,QB/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,UF,0
,,,,,,,,,QB,Nick Sproles (13357574),Nick Sproles,13357574,QB/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,UF,0
,,,,,,,,,QB,Brian Maurer (13357646),Brian Maurer,13357646,QB/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,TENN,7.6
,,,,,,,,,QB,Michael Bittner (13357648),Michael Bittner,13357648,QB/S-FLEX,4500,TENN@UF 09/21/2019 12:00PM ET,TENN,0
