QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Sal Cannella (13370790),Sal Cannella,13370790,WR/FLEX/S-FLEX,3300,AUB@TA&M 09/21/2019 03:30PM ET,AUB,3.97
,,,,,,,,,WR,Glenn Beal (13371172),Glenn Beal,13371172,WR/FLEX/S-FLEX,3300,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,2.45
,,,,,,,,,WR,Daniel Parker Jr. (13371112),Daniel Parker Jr.,13371112,WR/FLEX/S-FLEX,3300,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,2.13
,,,,,,,,,WR,Thomas Jackson (13370483),Thomas Jackson,13370483,WR/FLEX/S-FLEX,3300,UL@FSU 09/21/2019 03:30PM ET,UL,1.85
,,,,,,,,,WR,Justin Marshall (13370917),Justin Marshall,13370917,WR/FLEX/S-FLEX,3300,UL@FSU 09/21/2019 03:30PM ET,UL,7.9
,,,,,,,,,RB,Maurice Burkley (13370935),Maurice Burkley,13370935,RB/FLEX/S-FLEX,3300,UL@FSU 09/21/2019 03:30PM ET,UL,2
,,,,,,,,,WR,Nakia Griffin-Stewart (13370563),Nakia Griffin-Stewart,13370563,WR/FLEX/S-FLEX,3300,UCF@PITT 09/21/2019 03:30PM ET,PITT,5.55
,,,,,,,,,WR,Jacob Harris (13370575),Jacob Harris,13370575,WR/FLEX/S-FLEX,3300,UCF@PITT 09/21/2019 03:30PM ET,UCF,6.8
,,,,,,,,,WR,Roshauud Paul (13370764),Roshauud Paul,13370764,WR/FLEX/S-FLEX,3200,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,1.05
,,,,,,,,,WR,John Samuel Shenker (13370851),John Samuel Shenker,13370851,WR/FLEX/S-FLEX,3200,AUB@TA&M 09/21/2019 03:30PM ET,AUB,0.95
