QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,RB,Romero Teu (13485652),Romero Teu,13485652,RB/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,RB,Michael Harris III (13485655),Michael Harris III,13485655,RB/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Jackson Burrill (13485658),Jackson Burrill,13485658,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Dominick Mazotti (13485661),Dominick Mazotti,13485661,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Noah Sanchez (13485664),Noah Sanchez,13485664,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Sitaleki Nunn (13485667),Sitaleki Nunn,13485667,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Austin Liles (13485670),Austin Liles,13485670,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Vincent Corso (13485673),Vincent Corso,13485673,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Isaiah Holiness (13485676),Isaiah Holiness,13485676,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,12.15
,,,,,,,,,WR,Andre Crump (13485679),Andre Crump,13485679,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,4.5
,,,,,,,,,WR,Steven Houston (13485682),Steven Houston,13485682,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Malikhi Miller (13485685),Malikhi Miller,13485685,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Jamar Simpson (13485688),Jamar Simpson,13485688,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,WR,Isac Velasquez (13485691),Isac Velasquez,13485691,WR/FLEX/S-FLEX,3000,UNM@SJSU 10/04/2019 10:00PM ET,SJSU,0
,,,,,,,,,RB,Ryan Montgomery (13485544),Ryan Montgomery,13485544,RB/FLEX/S-FLEX,3000,UCF@CINCY 10/04/2019 08:00PM ET,CINCY,1.35
,,,,,,,,,RB,Charles McClelland (13485547),Charles McClelland,13485547,RB/FLEX/S-FLEX,3000,UCF@CINCY 10/04/2019 08:00PM ET,CINCY,0
,,,,,,,,,RB,JJ Davis (13485550),JJ Davis,13485550,RB/FLEX/S-FLEX,3000,UCF@CINCY 10/04/2019 08:00PM ET,CINCY,0
,,,,,,,,,RB,Cameron Young (13485553),Cameron Young,13485553,RB/FLEX/S-FLEX,3000,UCF@CINCY 10/04/2019 08:00PM ET,CINCY,0
,,,,,,,,,WR,Josh Whyle (13485556),Josh Whyle,13485556,WR/FLEX/S-FLEX,3000,UCF@CINCY 10/04/2019 08:00PM ET,CINCY,2.9
