QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,RB,Ty'Son Williams (13186110),Ty'Son Williams,13186110,RB/FLEX/S-FLEX,4500,UTAH@BYU 08/29/2019 10:15PM ET,BYU,10.5
,,,,,,,,,WR,Moroni Laulu-Pututau (13186116),Moroni Laulu-Pututau,13186116,WR/FLEX/S-FLEX,4500,UTAH@BYU 08/29/2019 10:15PM ET,BYU,8
,,,,,,,,,QB,Patrick McClure (13186030),Patrick McClure,13186030,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,CLEM,0
,,,,,,,,,QB,Ben Batson (13186032),Ben Batson,13186032,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,CLEM,0.3
,,,,,,,,,QB,Demetrius Knight II (13186038),Demetrius Knight II,13186038,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,GT,0
,,,,,,,,,QB,Jordan Yates (13186040),Jordan Yates,13186040,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,GT,0
,,,,,,,,,QB,Liam Byrne (13186042),Liam Byrne,13186042,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,GT,0
,,,,,,,,,QB,Ryan Lantz (13186044),Ryan Lantz,13186044,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,GT,0
,,,,,,,,,WR,Frank Ladson Jr. (13186082),Frank Ladson Jr.,13186082,WR/FLEX/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,CLEM,0
,,,,,,,,,QB,James Graham (13186100),James Graham,13186100,QB/S-FLEX,4500,GT@CLEM 08/29/2019 08:00PM ET,GT,1.19
,,,,,,,,,QB,Stone Norton (13186034),Stone Norton,13186034,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,FIU,0
,,,,,,,,,QB,Tannor Watson (13186036),Tannor Watson,13186036,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,FIU,0
,,,,,,,,,QB,Christian Daniels (13186060),Christian Daniels,13186060,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,TUL,0
,,,,,,,,,QB,Josh Holl (13186062),Josh Holl,13186062,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,TUL,0
,,,,,,,,,QB,Josh Coltrin (13186064),Josh Coltrin,13186064,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,TUL,0
,,,,,,,,,QB,P.J. Hurst (13186066),P.J. Hurst,13186066,QB/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,TUL,0
,,,,,,,,,WR,Shemar Thornton (13186085),Shemar Thornton,13186085,WR/FLEX/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,FIU,8.1
,,,,,,,,,RB,Napoleon Maxwell (13186104),Napoleon Maxwell,13186104,RB/FLEX/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,FIU,9.94
,,,,,,,,,WR,Bryce Singleton (13186113),Bryce Singleton,13186113,WR/FLEX/S-FLEX,4500,FIU@TUL 08/29/2019 08:00PM ET,FIU,8.53
,,,,,,,,,WR,Hezekiah Jones (13186133),Hezekiah Jones,13186133,WR/FLEX/S-FLEX,4400,TXST@TA&M 08/29/2019 08:30PM ET,TA&M,5.68
,,,,,,,,,WR,Isaiah McKoy (13186142),Isaiah McKoy,13186142,WR/FLEX/S-FLEX,4400,KENT@ASU 08/29/2019 10:00PM ET,KENT,11.7
,,,,,,,,,WR,Michael Ezeike (13186136),Michael Ezeike,13186136,WR/FLEX/S-FLEX,4400,UCLA@CINCY 08/29/2019 07:00PM ET,UCLA,5.34
,,,,,,,,,WR,Aleva Hifo (13186121),Aleva Hifo,13186121,WR/FLEX/S-FLEX,4400,UTAH@BYU 08/29/2019 10:15PM ET,BYU,8.07
,,,,,,,,,WR,Talon Shumway (13186130),Talon Shumway,13186130,WR/FLEX/S-FLEX,4400,UTAH@BYU 08/29/2019 10:15PM ET,BYU,8.52
,,,,,,,,,WR,Matt Bushman (13186139),Matt Bushman,13186139,WR/FLEX/S-FLEX,4400,UTAH@BYU 08/29/2019 10:15PM ET,BYU,8.28
,,,,,,,,,WR,Britain Covey (13186181),Britain Covey,13186181,WR/FLEX/S-FLEX,4400,UTAH@BYU 08/29/2019 10:15PM ET,UTAH,12.13
,,,,,,,,,WR,Joseph Ngata (13186124),Joseph Ngata,13186124,WR/FLEX/S-FLEX,4400,GT@CLEM 08/29/2019 08:00PM ET,CLEM,0
,,,,,,,,,WR,Cadarius Gaskin (13186127),Cadarius Gaskin,13186127,WR/FLEX/S-FLEX,4400,FIU@TUL 08/29/2019 08:00PM ET,FIU,8.6
,,,,,,,,,WR,Hutch White (13186147),Hutch White,13186147,WR/FLEX/S-FLEX,4300,TXST@TA&M 08/29/2019 08:30PM ET,TXST,6.62
,,,,,,,,,WR,Chase Cota (13186150),Chase Cota,13186150,WR/FLEX/S-FLEX,4300,UCLA@CINCY 08/29/2019 07:00PM ET,UCLA,5.76
,,,,,,,,,WR,Solomon Enis (13186156),Solomon Enis,13186156,WR/FLEX/S-FLEX,4300,UTAH@BYU 08/29/2019 10:15PM ET,UTAH,4.61
,,,,,,,,,WR,Jalen Camp (13186153),Jalen Camp,13186153,WR/FLEX/S-FLEX,4300,GT@CLEM 08/29/2019 08:00PM ET,GT,4.27
,,,,,,,,,WR,Baylor Cupp (13186159),Baylor Cupp,13186159,WR/FLEX/S-FLEX,4200,TXST@TA&M 08/29/2019 08:30PM ET,TA&M,0
,,,,,,,,,RB,Emmanuel Esukpa (13186162),Emmanuel Esukpa,13186162,RB/FLEX/S-FLEX,4200,UTAH@BYU 08/29/2019 10:15PM ET,BYU,8.51
,,,,,,,,,RB,Vernon Jackson (13186165),Vernon Jackson,13186165,RB/FLEX/S-FLEX,4100,TXST@TA&M 08/29/2019 08:30PM ET,TA&M,3.9
,,,,,,,,,WR,Samson Nacua (13186178),Samson Nacua,13186178,WR/FLEX/S-FLEX,4100,UTAH@BYU 08/29/2019 10:15PM ET,UTAH,7.48
,,,,,,,,,WR,Braden Galloway (13186170),Braden Galloway,13186170,WR/FLEX/S-FLEX,4100,GT@CLEM 08/29/2019 08:00PM ET,CLEM,5.4
,,,,,,,,,WR,Malachi Carter (13186175),Malachi Carter,13186175,WR/FLEX/S-FLEX,4100,GT@CLEM 08/29/2019 08:00PM ET,GT,4.87
,,,,,,,,,WR,Brant Kuithe (13186184),Brant Kuithe,13186184,WR/FLEX/S-FLEX,4000,UTAH@BYU 08/29/2019 10:15PM ET,UTAH,4.85
,,,,,,,,,RB,Tavion Thomas (13186190),Tavion Thomas,13186190,RB/FLEX/S-FLEX,3900,UCLA@CINCY 08/29/2019 07:00PM ET,CINCY,11.59
